Size,Open,Close,OpenValue,CloseValue,Win,OpenDate,CloseDate,Stop,PassedRsiHigh
31.620553359683793,63.25,56.79,2000,1795.7312252964425,False,01/06/2020 00:00:00,01/31/2020 00:00:00,True,False
35.137034434293746,56.92,50.35,2000,1769.1496837666903,False,02/07/2020 00:00:00,02/27/2020 00:00:00,True,False
52.253429131286744,38.275,34.07,2000,1780.2743305029394,False,12/01/2020 00:00:00,12/11/2020 00:00:00,True,False
55.9753708368318,35.73,38.605,2000,2160.9291911558917,True,12/14/2020 00:00:00,12/24/2020 00:00:00,False,False
57.41352088416822,34.835,36.11,2000,2073.2022391273144,True,01/04/2021 00:00:00,02/04/2021 00:00:00,False,False
