Size,Open,Close,OpenValue,CloseValue,Win,OpenDate,CloseDate,Stop,PassedRsiHigh
33.15100281783524,60.33,58.09,2000,1925.7417536880494,False,01/10/2020 00:00:00,01/24/2020 00:00:00,False,False
56.069526212503504,35.67,36.28,2000,2034.2024109896272,True,12/10/2020 00:00:00,12/16/2020 00:00:00,False,False
59.55926146515783,33.58,37.125,1999.9999999999998,2211.1375818939846,True,12/21/2020 00:00:00,12/23/2020 00:00:00,False,False
55.889339108565046,35.785,34.18,2000,1910.2976107307534,False,01/20/2021 00:00:00,02/03/2021 00:00:00,False,False
