Size,Open,Close,OpenValue,CloseValue,Win,OpenDate,CloseDate,Stop,PassedRsiHigh
33.15100281783524,60.33,57.11,2000,1893.2537709265707,False,01/10/2020 00:00:00,01/27/2020 00:00:00,True,False
56.069526212503504,35.67,33.58,2000,1882.8146902158676,False,12/10/2020 00:00:00,12/21/2020 00:00:00,True,False
55.889339108565046,35.785,33.835,2000,1891.0157887382984,False,01/20/2021 00:00:00,01/25/2021 00:00:00,True,False
58.12263876780006,34.41,34.18,2000,1986.6317930834061,False,01/26/2021 00:00:00,02/03/2021 00:00:00,False,False
