Size,Open,Close,OpenValue,CloseValue,Win,OpenDate,CloseDate,Stop,PassedRsiHigh
31.620553359683793,63.25,53.11,2000,1679.3675889328063,False,01/06/2020 00:00:00,02/24/2020 00:00:00,True,False
52.253429131286744,38.275,38.605,2000,2017.2436316133246,True,12/01/2020 00:00:00,12/24/2020 00:00:00,False,False
57.41352088416822,34.835,36.11,2000,2073.2022391273144,True,01/04/2021 00:00:00,02/04/2021 00:00:00,False,False
