Size,Open,Close,OpenValue,CloseValue,Win,OpenDate,CloseDate,Stop,PassedRsiHigh
33.15100281783524,60.33,58.03,2000,1923.7526935189792,False,01/10/2020 00:00:00,02/13/2020 00:00:00,False,False
56.069526212503504,35.67,38.605,2000,2164.564059433698,True,12/10/2020 00:00:00,12/24/2020 00:00:00,False,False
55.889339108565046,35.785,34.18,2000,1910.2976107307534,False,01/20/2021 00:00:00,02/03/2021 00:00:00,False,False
